# OpenSignals Text File Format
# {"00:07:80:3B:46:61": {"sensor": ["GONIO", "GONIO"], "device name": "00:07:80:3B:46:61", "column": ["nSeq", "DI", "CH1", "CH2"], "sync interval": 2, "time": "12:2:48.912", "comments": "", "device connection": "BTH00:07:80:3B:46:61", "channels": [1, 2], "date": "2017-1-17", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 100, "label": ["CH1", "CH2"], "resolution": [16, 16], "special": [{}, {}]}}
# EndOfHeader
159	0	36196	47160	
160	0	36280	46992	
161	0	36202	47098	
162	0	36288	47072	
163	0	36192	47160	
164	0	36274	47032	
165	0	36184	47186	
166	0	36292	47144	
167	0	36192	47162	
168	0	36306	46904	
169	0	36216	47184	
170	0	36304	46724	
171	0	36208	47152	
172	0	36272	47152	
173	0	36200	47184	
174	0	36272	47088	
175	0	36217	46728	
176	0	36288	47032	
177	0	36216	47184	
178	0	36280	47136	
179	0	36224	47152	
180	0	36300	47096	
181	0	36208	47184	
182	0	36312	47010	
183	0	36234	47192	
184	0	36298	46778	
185	0	36232	47176	
186	0	36304	47128	
187	0	36218	46736	
188	0	36320	46984	
189	0	36244	47088	
190	0	36304	47090	
191	0	36224	47168	
192	0	36313	47112	
193	0	36232	46944	
194	0	36306	47152	
195	0	36234	47096	
196	0	36296	46956	
197	0	36232	47096	
198	0	36304	47019	
199	0	36216	47124	
200	0	36298	47096	
201	0	36200	47064	
202	0	36252	47072	
203	0	36168	47152	
204	0	36248	47072	
205	0	36184	47136	
206	0	36272	47072	
207	0	36177	46968	
208	0	36282	46970	
209	0	36200	46816	
210	0	36296	46976	
211	0	36192	47000	
212	0	36288	46744	
213	0	36192	47024	
214	0	36288	47008	
215	0	36185	46784	
216	0	36288	46912	
217	0	36184	46984	
218	0	36228	46952	
219	0	36180	46968	
220	0	36224	46976	
221	0	36160	46956	
222	0	36220	46825	
223	0	36160	47024	
224	0	36224	46884	
225	0	36144	47018	
226	0	36260	46892	
227	0	36128	46764	
228	0	36224	46880	
229	0	36138	46978	
230	0	36256	46848	
231	0	36152	46560	
232	0	36224	46888	
233	0	36160	46700	
234	0	36236	46920	
235	0	36112	46949	
236	0	36192	46692	
237	0	36112	46826	
238	0	36184	46848	
239	0	36088	46920	
240	0	36168	46784	
241	0	36096	46824	
242	0	36184	46832	
243	0	36080	46784	
244	0	36176	46816	
245	0	36096	46832	
246	0	36138	46816	
247	0	36074	46808	
248	0	36112	46779	
249	0	36048	46772	
250	0	36112	46816	
251	0	36016	46816	
252	0	36096	46777	
253	0	36000	46778	
254	0	36072	46736	
255	0	35985	46720	
256	0	36040	46756	
257	0	35960	46792	
258	0	36056	46692	
259	0	35956	46720	
260	0	36028	46712	
261	0	35932	46784	
262	0	36008	46496	
263	0	35930	46712	
264	0	36002	46624	
265	0	35920	46692	
266	0	35984	46248	
267	0	35904	46672	
268	0	35984	46586	
269	0	35866	46672	
270	0	35960	46572	
271	0	35864	46672	
272	0	35920	46576	
273	0	35860	46640	
274	0	35944	46584	
275	0	35856	46624	
276	0	35914	46568	
277	0	35864	46656	
278	0	35952	46536	
279	0	35888	46600	
280	0	35944	46528	
281	0	35888	46488	
282	0	35972	46496	
283	0	35897	46466	
284	0	35976	46480	
285	0	35912	46464	
286	0	35970	46386	
287	0	35884	46492	
288	0	35968	46448	
289	0	35892	46456	
290	0	36000	46264	
291	0	35915	46236	
292	0	35992	46356	
293	0	35928	46416	
294	0	35972	46073	
295	0	35912	46368	
296	0	35980	46300	
297	0	35912	46348	
298	0	35968	46160	
299	0	35880	46276	
300	0	35952	46232	
301	0	35921	46336	
302	0	35976	46128	
303	0	35912	46288	
304	0	36000	46232	
305	0	35896	46112	
306	0	36008	46172	
307	0	35896	46168	
308	0	35988	46136	
309	0	35904	46144	
310	0	36000	45962	
311	0	35938	46080	
312	0	36024	46064	
313	0	35945	45728	
314	0	36032	46032	
315	0	35960	45652	
316	0	36074	45952	
317	0	36000	46000	
318	0	36106	45880	
319	0	36036	45960	
320	0	36128	45708	
321	0	36032	45496	
322	0	36136	45700	
323	0	36040	45888	
324	0	36132	45496	
325	0	36056	45560	
326	0	36160	45608	
327	0	36068	45682	
328	0	36176	45640	
329	0	36120	45657	
330	0	36208	45552	
331	0	36144	45616	
332	0	36256	45540	
333	0	36136	45424	
334	0	36232	45256	
335	0	36104	45472	
336	0	36224	45384	
337	0	36120	45428	
338	0	36216	45368	
339	0	36160	45160	
340	0	36260	45139	
341	0	36186	45264	
342	0	36268	45240	
343	0	36176	45216	
344	0	36264	45114	
345	0	36146	45186	
346	0	36220	45040	
347	0	36152	45064	
348	0	36220	45016	
349	0	36088	44944	
350	0	36160	44954	
351	0	36088	45032	
352	0	36130	44872	
353	0	36032	44920	
354	0	36120	44664	
355	0	36000	44912	
356	0	36080	44820	
357	0	35984	44784	
358	0	36036	44728	
359	0	35960	44536	
360	0	36036	44528	
361	0	35938	44512	
362	0	36064	44674	
363	0	35936	44680	
364	0	36032	44504	
365	0	35922	44392	
366	0	36032	44504	
367	0	35928	44544	
368	0	36000	44236	
369	0	35924	44448	
370	0	36024	44352	
371	0	35920	44296	
372	0	36032	44272	
373	0	35984	44312	
374	0	36082	44168	
375	0	35988	44096	
376	0	36100	44048	
377	0	35992	43968	
378	0	36106	43896	
379	0	36028	43888	
380	0	36129	43584	
381	0	36062	43648	
382	0	36144	43722	
383	0	36060	43704	
384	0	36200	43609	
385	0	36124	43330	
386	0	36236	43272	
387	0	36140	43376	
388	0	36284	43364	
389	0	36176	43297	
390	0	36280	43208	
391	0	36224	43264	
392	0	36336	42848	
393	0	36248	43104	
394	0	36360	42936	
395	0	36288	42976	
396	0	36385	42896	
397	0	36328	42496	
398	0	36448	42568	
399	0	36362	42624	
400	0	36449	42624	
401	0	36385	42434	
402	0	36480	42388	
403	0	36429	42532	
404	0	36492	42224	
405	0	36424	42432	
406	0	36512	42020	
407	0	36426	42220	
408	0	36512	42112	
409	0	36420	42168	
410	0	36520	42088	
411	0	36408	42152	
412	0	36496	41992	
413	0	36376	42042	
414	0	36504	41892	
415	0	36388	41748	
416	0	36512	41728	
417	0	36420	41720	
418	0	36544	41440	
419	0	36424	41640	
420	0	36544	41472	
421	0	36420	41312	
422	0	36516	41376	
423	0	36416	41384	
424	0	36536	41120	
425	0	36426	41208	
426	0	36544	40900	
427	0	36441	40976	
428	0	36536	40744	
429	0	36424	40937	
430	0	36520	40800	
431	0	36408	40744	
432	0	36520	40560	
433	0	36408	40584	
434	0	36504	40516	
435	0	36408	40532	
436	0	36520	40416	
437	0	36420	40440	
438	0	36536	40296	
439	0	36464	40288	
440	0	36552	40144	
441	0	36466	40172	
442	0	36536	40032	
443	0	36464	39920	
444	0	36552	39636	
445	0	36452	39754	
446	0	36544	39716	
447	0	36448	39724	
448	0	36524	39456	
449	0	36482	39396	
450	0	36536	39474	
451	0	36488	39516	
452	0	36584	39368	
453	0	36496	39416	
454	0	36608	39144	
455	0	36496	39170	
456	0	36560	39152	
457	0	36466	39040	
458	0	36544	38864	
459	0	36472	38753	
460	0	36572	38872	
461	0	36476	38856	
462	0	36544	38804	
463	0	36448	38712	
464	0	36541	38488	
465	0	36452	38568	
466	0	36540	38537	
467	0	36464	38608	
468	0	36588	38472	
469	0	36448	38418	
470	0	36586	38112	
471	0	36472	38188	
472	0	36576	38084	
473	0	36512	38058	
474	0	36578	38116	
475	0	36494	38068	
476	0	36592	37992	
477	0	36480	37992	
478	0	36568	37712	
479	0	36476	37892	
480	0	36556	37656	
481	0	36458	37832	
482	0	36546	37632	
483	0	36472	37592	
484	0	36544	37520	
485	0	36448	37448	
486	0	36528	37484	
487	0	36470	37472	
488	0	36568	37226	
489	0	36448	37384	
490	0	36538	37308	
491	0	36448	37176	
492	0	36576	37228	
493	0	36450	37120	
494	0	36552	37032	
495	0	36466	37194	
496	0	36540	37056	
497	0	36436	37057	
498	0	36552	37016	
499	0	36468	37002	
500	0	36538	36888	
501	0	36440	36984	
502	0	36554	36852	
503	0	36440	36808	
504	0	36552	36804	
505	0	36432	36795	
506	0	36528	36737	
507	0	36420	36660	
508	0	36512	36480	
509	0	36428	36584	
510	0	36512	36562	
511	0	36420	36624	
512	0	36520	36466	
513	0	36402	36528	
514	0	36520	36248	
515	0	36416	36448	
516	0	36536	36272	
517	0	36432	36264	
518	0	36548	36200	
519	0	36432	36384	
520	0	36516	36096	
521	0	36432	36208	
522	0	36522	36204	
523	0	36424	36248	
524	0	36544	36024	
525	0	36440	36192	
526	0	36560	35968	
527	0	36452	36098	
528	0	36568	35944	
529	0	36488	35992	
530	0	36576	36064	
531	0	36488	36040	
532	0	36584	35944	
533	0	36472	35820	
534	0	36568	35892	
535	0	36472	35944	
536	0	36562	35728	
537	0	36480	35722	
538	0	36584	35776	
539	0	36466	35784	
540	0	36600	35642	
541	0	36496	35768	
542	0	36584	35616	
543	0	36456	35520	
544	0	36560	35424	
545	0	36456	35500	
546	0	36524	35272	
547	0	36416	35448	
548	0	36512	35200	
549	0	36440	35360	
550	0	36536	35250	
551	0	36448	35208	
552	0	36520	35220	
553	0	36434	35168	
554	0	36544	34976	
555	0	36416	35168	
556	0	36544	35120	
557	0	36408	35024	
558	0	36536	35050	
559	0	36456	35082	
560	0	36560	34962	
561	0	36456	35040	
562	0	36544	34860	
563	0	36464	34914	
564	0	36552	34706	
565	0	36440	34800	
566	0	36544	34634	
567	0	36456	34808	
568	0	36552	34536	
569	0	36441	34688	
570	0	36524	34608	
571	0	36416	34548	
572	0	36480	34344	
573	0	36408	34410	
574	0	36500	34465	
575	0	36384	34368	
576	0	36470	34226	
577	0	36363	34305	
578	0	36449	34288	
579	0	36355	34344	
580	0	36432	34152	
581	0	36346	34148	
582	0	36424	34144	
583	0	36328	34136	
584	0	36440	34016	
585	0	36324	34196	
586	0	36424	33880	
587	0	36304	34088	
588	0	36400	33984	
589	0	36308	34024	
590	0	36410	33960	
591	0	36320	33978	
592	0	36424	33792	
593	0	36306	33952	
594	0	36396	33728	
595	0	36284	33866	
596	0	36384	33760	
597	0	36288	33904	
598	0	36392	33876	
599	0	36308	33848	
600	0	36396	33792	
601	0	36280	33849	
602	0	36394	33824	
603	0	36290	33816	
604	0	36400	33700	
605	0	36300	33780	
606	0	36400	33746	
607	0	36268	33720	
608	0	36384	33696	
609	0	36272	33764	
610	0	36376	33658	
611	0	36256	33736	
612	0	36370	33586	
613	0	36272	33680	
614	0	36352	33696	
615	0	36266	33808	
616	0	36370	33716	
617	0	36260	33776	
618	0	36344	33548	
619	0	36252	33776	
620	0	36340	33704	
621	0	36228	33860	
622	0	36352	33696	
623	0	36232	33672	
624	0	36300	33680	
625	0	36232	33680	
626	0	36328	33708	
627	0	36240	33748	
628	0	36360	33634	
629	0	36240	33768	
630	0	36316	33779	
631	0	36228	33762	
632	0	36352	33728	
633	0	36256	33824	
634	0	36360	33624	
635	0	36234	33772	
636	0	36324	33704	
637	0	36256	33752	
638	0	36344	33760	
639	0	36248	33876	
640	0	36360	33672	
641	0	36274	33848	
642	0	36338	33592	
643	0	36232	33856	
644	0	36336	33728	
645	0	36248	33720	
646	0	36360	33736	
647	0	36272	33738	
648	0	36380	33784	
649	0	36240	33896	
650	0	36352	33808	
651	0	36256	33970	
652	0	36338	33792	
653	0	36260	33809	
654	0	36362	33712	
655	0	36264	33960	
656	0	36345	33816	
657	0	36272	33944	
658	0	36368	33812	
659	0	36240	33995	
660	0	36360	33904	
661	0	36296	33888	
662	0	36370	33976	
663	0	36274	33944	
664	0	36368	33808	
665	0	36288	34048	
666	0	36362	33912	
667	0	36274	34048	
668	0	36360	33832	
669	0	36304	34058	
670	0	36385	33845	
671	0	36297	34024	
672	0	36392	33880	
673	0	36258	34050	
674	0	36352	33914	
675	0	36272	33888	
676	0	36338	33864	
677	0	36280	34080	
678	0	36360	33936	
679	0	36272	33992	
680	0	36360	33947	
681	0	36260	33898	
682	0	36370	33938	
683	0	36270	33952	
684	0	36356	33928	
685	0	36234	34048	
686	0	36360	33812	
687	0	36272	34034	
688	0	36352	33840	
689	0	36252	33992	
690	0	36346	33976	
691	0	36260	34056	
692	0	36340	33960	
693	0	36240	34040	
694	0	36328	33828	
695	0	36232	34034	
696	0	36328	33824	
697	0	36232	34094	
698	0	36328	33928	
699	0	36248	34064	
700	0	36368	33952	
701	0	36266	34064	
702	0	36388	33992	
703	0	36274	34122	
704	0	36373	34000	
705	0	36288	33964	
706	0	36362	34000	
707	0	36280	34072	
708	0	36394	34016	
709	0	36288	34088	
710	0	36372	33900	
711	0	36266	34094	
712	0	36368	34036	
713	0	36264	34048	
714	0	36354	33924	
715	0	36272	33960	
716	0	36384	34072	
717	0	36288	34128	
718	0	36352	33970	
719	0	36296	34011	
720	0	36384	33888	
721	0	36264	34112	
722	0	36370	33876	
723	0	36264	34068	
724	0	36352	34062	
725	0	36260	34020	
726	0	36368	34048	
727	0	36260	33968	
728	0	36368	34009	
729	0	36244	34160	
730	0	36330	33938	
731	0	36256	33968	
732	0	36368	34050	
733	0	36265	34073	
734	0	36354	34000	
735	0	36248	34112	
736	0	36356	33900	
737	0	36256	33968	
738	0	36352	33856	
739	0	36256	34088	
740	0	36345	33936	
741	0	36248	33952	
742	0	36331	33944	
743	0	36232	34064	
744	0	36324	33904	
745	0	36234	33952	
746	0	36344	33896	
747	0	36240	34072	
748	0	36332	33936	
749	0	36256	34084	
750	0	36344	33928	
751	0	36236	33992	
752	0	36344	33778	
753	0	36250	34068	
754	0	36336	33888	
755	0	36260	34064	
756	0	36306	33968	
757	0	36240	33940	
758	0	36328	33848	
759	0	36232	34072	
760	0	36320	33936	
761	0	36224	33964	
762	0	36306	33944	
763	0	36234	34084	
764	0	36330	33992	
765	0	36233	33952	
766	0	36336	34048	
767	0	36244	34180	
768	0	36352	34026	
769	0	36248	34028	
770	0	36344	34096	
771	0	36225	34248	
772	0	36336	34016	
773	0	36224	34256	
774	0	36336	34122	
775	0	36265	34264	
776	0	36352	34220	
777	0	36280	34288	
778	0	36352	34168	
779	0	36288	34424	
780	0	36385	34272	
781	0	36272	34417	
782	0	36362	34208	
783	0	36272	34320	
784	0	36368	34424	
785	0	36292	34480	
786	0	36362	34432	
787	0	36256	34388	
788	0	36360	34440	
789	0	36284	34602	
790	0	36361	34378	
791	0	36272	34536	
792	0	36392	34592	
793	0	36312	34696	
794	0	36422	34698	
795	0	36338	34632	
796	0	36424	34592	
797	0	36336	34720	
798	0	36444	34668	
799	0	36352	34776	
800	0	36424	34744	
801	0	36344	35072	
802	0	36427	35056	
803	0	36344	35160	
804	0	36456	35072	
805	0	36372	35260	
806	0	36456	35344	
807	0	36372	35482	
808	0	36488	35489	
809	0	36392	35672	
810	0	36504	35610	
811	0	36392	35720	
812	0	36472	35856	
813	0	36392	35928	
814	0	36491	36016	
815	0	36354	36192	
816	0	36416	36160	
817	0	36320	36120	
818	0	36385	36264	
819	0	36296	36377	
820	0	36364	36296	
821	0	36308	36536	
822	0	36378	36480	
823	0	36288	36546	
824	0	36416	36532	
825	0	36324	36632	
826	0	36433	36744	
827	0	36338	36912	
828	0	36434	36930	
829	0	36348	36996	
830	0	36448	37056	
831	0	36340	37256	
832	0	36400	37074	
833	0	36332	37252	
834	0	36368	37344	
835	0	36280	37540	
836	0	36336	37533	
837	0	36256	37584	
838	0	36336	37698	
839	0	36232	37810	
840	0	36289	37760	
841	0	36202	37984	
842	0	36272	38040	
843	0	36204	38032	
844	0	36284	38112	
845	0	36184	38226	
846	0	36256	38352	
847	0	36152	38368	
848	0	36224	38476	
849	0	36116	38620	
850	0	36204	38352	
851	0	36100	38572	
852	0	36180	38664	
853	0	36096	38616	
854	0	36160	38712	
855	0	36044	38992	
856	0	36124	38994	
857	0	36048	39144	
858	0	36112	38924	
859	0	36000	39252	
860	0	36121	39120	
861	0	36000	39498	
862	0	36080	39376	
863	0	35988	39488	
864	0	36056	39684	
865	0	35972	39790	
866	0	36032	39840	
867	0	35928	39913	
868	0	36024	39872	
869	0	35928	40032	
870	0	36004	40044	
871	0	35928	40176	
872	0	36018	40228	
873	0	35936	40508	
874	0	36028	40570	
875	0	35888	40576	
876	0	35987	40576	
877	0	35888	40768	
878	0	35968	40628	
879	0	35856	41104	
880	0	35944	40980	
881	0	35848	41028	
882	0	35896	41336	
883	0	35860	41288	
884	0	35928	41518	
885	0	35820	41628	
886	0	35912	41672	
887	0	35804	41832	
888	0	35896	41914	
889	0	35784	41963	
890	0	35868	41948	
891	0	35786	42064	
892	0	35818	42096	
893	0	35768	42210	
894	0	35848	42392	
895	0	35728	42536	
896	0	35778	42409	
897	0	35700	42368	
898	0	35776	42700	
899	0	35672	42640	
900	0	35762	42514	
901	0	35688	43044	
902	0	35784	42810	
903	0	35692	43120	
904	0	35754	42918	
905	0	35674	43272	
906	0	35768	43112	
907	0	35676	43280	
908	0	35771	43392	
909	0	35692	43376	
910	0	35796	43448	
911	0	35700	43584	
912	0	35792	43488	
913	0	35684	43736	
914	0	35760	43496	
915	0	35692	43744	
916	0	35784	43776	
917	0	35674	44042	
918	0	35760	43800	
919	0	35648	43920	
920	0	35732	43796	
921	0	35634	44272	
922	0	35680	44016	
923	0	35584	44292	
924	0	35664	44219	
925	0	35556	44448	
926	0	35648	44536	
927	0	35564	44580	
928	0	35664	44512	
929	0	35536	44588	
930	0	35616	44784	
931	0	35516	44808	
932	0	35608	44688	
933	0	35520	44964	
934	0	35600	44928	
935	0	35554	45080	
936	0	35664	45112	
937	0	35537	45264	
938	0	35656	45224	
939	0	35576	45328	
940	0	35668	45384	
941	0	35592	45236	
942	0	35680	45472	
943	0	35624	45608	
944	0	35744	45600	
945	0	35676	45720	
946	0	35808	45728	
947	0	35745	45824	
948	0	35852	45760	
949	0	35800	45880	
950	0	35904	45848	
951	0	35840	45936	
952	0	35960	45944	
953	0	35856	45808	
954	0	35944	45992	
955	0	35832	46088	
956	0	35920	46016	
957	0	35832	46144	
958	0	35936	45940	
959	0	35834	46168	
960	0	35928	46124	
961	0	35828	46176	
962	0	35928	46136	
963	0	35856	46192	
964	0	35904	46120	
965	0	35832	46176	
966	0	35928	46016	
967	0	35816	46136	
968	0	35897	45984	
969	0	35817	45824	
970	0	35884	46176	
971	0	35794	46240	
972	0	35904	46168	
973	0	35808	46336	
974	0	35896	46146	
975	0	35776	46224	
976	0	35888	46324	
977	0	35810	46424	
978	0	35909	46208	
979	0	35808	46056	
980	0	35896	46378	
981	0	35812	46544	
982	0	35900	46412	
983	0	35808	46506	
984	0	35904	46488	
985	0	35792	46628	
986	0	35892	46632	
987	0	35800	46560	
988	0	35920	46720	
989	0	35824	46824	
990	0	35920	46794	
991	0	35832	46824	
992	0	35906	46832	
993	0	35832	46882	
994	0	35952	46944	
995	0	35873	47000	
996	0	35984	47064	
997	0	35916	47052	
998	0	35976	47074	
999	0	35946	47184	
1000	0	36048	47056	
1001	0	35968	47224	
1002	0	36068	47240	
1003	0	36000	47224	
1004	0	36088	47072	
1005	0	36032	47392	
1006	0	36144	47336	
1007	0	36048	47480	
1008	0	36170	47380	
1009	0	36114	47552	
1010	0	36224	47480	
1011	0	36140	47624	
1012	0	36256	47664	
1013	0	36170	47728	
1014	0	36260	47664	
1015	0	36192	47818	
1016	0	36280	47731	
1017	0	36204	47856	
1018	0	36272	47688	
1019	0	36208	47872	
1020	0	36304	47872	
1021	0	36204	47872	
1022	0	36296	47652	
1023	0	36216	47904	
1024	0	36288	48024	
1025	0	36204	48100	
1026	0	36280	48092	
1027	0	36208	48008	
1028	0	36272	48144	
1029	0	36148	48256	
1030	0	36256	48168	
1031	0	36160	48320	
1032	0	36204	48216	
1033	0	36112	48296	
1034	0	36170	48080	
1035	0	36073	48392	
1036	0	36176	48300	
1037	0	36060	48492	
1038	0	36136	48496	
1039	0	36052	48544	
1040	0	36154	48464	
1041	0	36072	48552	
1042	0	36196	48104	
1043	0	36120	48648	
1044	0	36192	48632	
1045	0	36120	48664	
1046	0	36192	48632	
1047	0	36088	48728	
1048	0	36176	48680	
1049	0	36072	48656	
1050	0	36188	48688	
1051	0	36064	48656	
1052	0	36136	48688	
1053	0	36032	48754	
1054	0	36152	48680	
1055	0	36016	48728	
1056	0	36132	48656	
1057	0	36032	48664	
1058	0	36136	48610	
1059	0	36064	48208	
1060	0	36164	48528	
1061	0	36042	48609	
1062	0	36164	48536	
1063	0	36056	48578	
1064	0	36176	48504	
1065	0	36100	48456	
1066	0	36200	48456	
1067	0	36134	48432	
1068	0	36220	48384	
1069	0	36160	48544	
1070	0	36224	48360	
1071	0	36128	48496	
1072	0	36232	48512	
1073	0	36144	48528	
1074	0	36242	48562	
1075	0	36200	48596	
1076	0	36280	48512	
1077	0	36178	48584	
1078	0	36304	48648	
1079	0	36236	48736	
1080	0	36312	48632	
1081	0	36244	48688	
1082	0	36336	48676	
1083	0	36274	48680	
1084	0	36352	48736	
1085	0	36306	48794	
1086	0	36370	48696	
1087	0	36306	48800	
1088	0	36416	48562	
1089	0	36336	48744	
1090	0	36482	48704	
1091	0	36385	48768	
1092	0	36480	48656	
1093	0	36440	48712	
1094	0	36490	48722	
1095	0	36408	48704	
1096	0	36503	48352	
1097	0	36416	48298	
1098	0	36488	48760	
1099	0	36408	48772	
1100	0	36512	48752	
1101	0	36440	48784	
1102	0	36504	48720	
1103	0	36425	48808	
1104	0	36488	48604	
1105	0	36420	48842	
1106	0	36520	48762	
1107	0	36426	48736	
1108	0	36524	48778	
1109	0	36448	48832	
1110	0	36520	48792	
1111	0	36449	48896	
1112	0	36544	48816	
1113	0	36448	48856	
1114	0	36512	48851	
1115	0	36408	48720	
1116	0	36474	48800	
1117	0	36384	48904	
1118	0	36456	48760	
1119	0	36392	48804	
1120	0	36512	48848	
1121	0	36440	48858	
1122	0	36520	48872	
1123	0	36440	48912	
1124	0	36528	48832	
1125	0	36440	48748	
1126	0	36528	48808	
1127	0	36452	48792	
1128	0	36552	48772	
1129	0	36496	48748	
1130	0	36612	48704	
1131	0	36528	48648	
1132	0	36608	48722	
1133	0	36532	48832	
1134	0	36620	48472	
1135	0	36552	48752	
1136	0	36618	48612	
1137	0	36506	48880	
1138	0	36632	48784	
1139	0	36536	48790	
1140	0	36620	48800	
1141	0	36524	48840	
1142	0	36632	48832	
1143	0	36520	48896	
1144	0	36608	48836	
1145	0	36522	48808	
1146	0	36640	48760	
1147	0	36568	48832	
1148	0	36640	48788	
1149	0	36548	48920	
1150	0	36656	48868	
1151	0	36602	48898	
1152	0	36696	48768	
1153	0	36636	48896	
1154	0	36730	48800	
1155	0	36674	48720	
1156	0	36764	48808	
1157	0	36710	48888	
1158	0	36776	48740	
1159	0	36712	48872	
1160	0	36824	48880	
1161	0	36776	48920	
1162	0	36842	48848	
1163	0	36820	48882	
1164	0	36864	48856	
1165	0	36780	48672	
1166	0	36864	48904	
1167	0	36832	48944	
1168	0	36896	48876	
1169	0	36825	48912	
1170	0	36916	48896	
1171	0	36842	48848	
1172	0	36923	48776	
1173	0	36836	48888	
1174	0	36908	48816	
1175	0	36800	48928	
1176	0	36904	48896	
1177	0	36828	48800	
1178	0	36944	48900	
1179	0	36872	48772	
1180	0	36960	48760	
1181	0	36860	48920	
1182	0	36961	48760	
1183	0	36872	48772	
1184	0	36976	48760	
1185	0	36868	48792	
1186	0	36960	48804	
1187	0	36892	48760	
1188	0	36968	48528	
1189	0	36874	48752	
1190	0	36920	48723	
1191	0	36844	48808	
1192	0	36920	48800	
1193	0	36816	48808	
1194	0	36920	48760	
1195	0	36848	48780	
1196	0	36928	48292	
1197	0	36856	48784	
1198	0	36928	48512	
1199	0	36866	48704	
1200	0	36944	48666	
1201	0	36856	48616	
1202	0	36970	48648	
1203	0	36872	48672	
1204	0	36980	48656	
