# OpenSignals Text File Format
# {"00:07:80:3B:46:61": {"sensor": ["CUSTOM/0.5/1.0/V"], "device name": "00:07:80:3B:46:61", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "11:49:25.439", "comments": "", "device connection": "BTH00:07:80:3B:46:61", "channels": [1], "date": "2017-1-17", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 100, "label": ["CH1"], "resolution": [16], "special": [{}]}}
# EndOfHeader
0	0	60363	
1	0	60396	
2	0	60372	
3	0	60388	
4	0	60359	
5	0	60409	
6	0	60370	
7	0	60418	
8	0	60356	
9	0	60420	
10	0	60373	
11	0	60392	
12	0	60384	
13	0	60422	
14	0	60380	
15	0	60416	
16	0	60368	
17	0	60412	
18	0	60377	
19	0	60408	
20	0	60376	
21	0	60404	
22	0	60390	
23	0	60412	
24	0	60384	
25	0	60416	
26	0	60381	
27	0	60412	
28	0	60372	
29	0	60423	
30	0	60396	
31	0	60412	
32	0	60384	
33	0	60423	
34	0	60380	
35	0	60420	
36	0	60384	
37	0	60404	
38	0	60384	
39	0	60420	
40	0	60386	
41	0	60416	
42	0	60370	
43	0	60423	
44	0	60392	
45	0	60422	
46	0	60376	
47	0	60423	
48	0	60392	
49	0	60412	
50	0	60372	
51	0	60422	
52	0	60397	
53	0	60422	
54	0	60406	
55	0	60416	
56	0	60384	
57	0	60416	
58	0	60380	
59	0	60396	
60	0	60384	
61	0	60412	
62	0	60410	
63	0	60420	
64	0	60388	
65	0	60412	
66	0	60372	
67	0	60416	
68	0	60376	
69	0	60410	
70	0	60388	
71	0	60423	
72	0	60381	
73	0	60420	
74	0	60360	
75	0	60416	
76	0	60394	
77	0	60423	
78	0	60399	
79	0	60416	
80	0	60388	
81	0	60420	
82	0	60376	
83	0	60412	
84	0	60388	
85	0	60423	
86	0	60393	
87	0	60404	
88	0	60392	
89	0	60423	
90	0	60384	
91	0	60423	
92	0	60396	
93	0	60423	
94	0	60380	
95	0	60423	
96	0	60393	
97	0	60423	
98	0	60408	
99	0	60440	
100	0	60412	
101	0	60448	
102	0	60423	
103	0	60452	
104	0	60422	
105	0	60440	
106	0	60420	
107	0	60477	
108	0	60444	
109	0	60485	
110	0	60456	
111	0	60480	
112	0	60453	
113	0	60504	
114	0	60444	
115	0	60511	
116	0	60487	
117	0	60508	
118	0	60474	
119	0	60525	
120	0	60480	
121	0	60523	
122	0	60472	
123	0	60536	
124	0	60490	
125	0	60536	
126	0	60500	
127	0	60528	
128	0	60480	
129	0	60551	
130	0	60504	
131	0	60541	
132	0	60526	
133	0	60551	
134	0	60538	
135	0	60546	
136	0	60520	
137	0	60544	
138	0	60509	
139	0	60540	
140	0	60512	
141	0	60552	
142	0	60512	
143	0	60550	
144	0	60508	
145	0	60544	
146	0	60464	
147	0	60508	
148	0	60462	
149	0	60496	
150	0	60452	
151	0	60472	
152	0	60423	
153	0	60466	
154	0	60408	
155	0	60416	
156	0	60408	
157	0	60412	
158	0	60376	
159	0	60396	
160	0	60358	
161	0	60396	
162	0	60312	
163	0	60374	
164	0	60308	
165	0	60332	
166	0	60295	
167	0	60328	
168	0	60261	
169	0	60308	
170	0	60268	
171	0	60308	
172	0	60274	
173	0	60315	
174	0	60253	
175	0	60306	
176	0	60264	
177	0	60304	
178	0	60268	
179	0	60296	
180	0	60260	
181	0	60324	
182	0	60288	
183	0	60298	
184	0	60280	
185	0	60314	
186	0	60306	
187	0	60335	
188	0	60280	
189	0	60332	
190	0	60308	
191	0	60344	
192	0	60308	
193	0	60384	
194	0	60334	
195	0	60359	
196	0	60295	
197	0	60364	
198	0	60324	
199	0	60376	
200	0	60328	
201	0	60388	
202	0	60334	
203	0	60344	
204	0	60290	
205	0	60332	
206	0	60290	
207	0	60300	
208	0	60252	
209	0	60280	
210	0	60257	
211	0	60295	
212	0	60266	
213	0	60295	
214	0	60276	
215	0	60292	
216	0	60256	
217	0	60292	
218	0	60256	
219	0	60316	
220	0	60248	
221	0	60317	
222	0	60260	
223	0	60288	
224	0	60248	
225	0	60288	
226	0	60285	
227	0	60320	
228	0	60280	
229	0	60320	
230	0	60288	
231	0	60324	
232	0	60272	
233	0	60298	
234	0	60236	
235	0	60268	
236	0	60228	
237	0	60265	
238	0	60231	
239	0	60258	
240	0	60224	
241	0	60256	
242	0	60188	
243	0	60224	
244	0	60185	
245	0	60224	
246	0	60189	
247	0	60231	
248	0	60192	
249	0	60192	
250	0	60154	
251	0	60176	
252	0	60132	
253	0	60152	
254	0	60128	
255	0	60154	
256	0	60084	
257	0	60124	
258	0	60065	
259	0	60088	
260	0	60026	
261	0	60071	
262	0	60025	
263	0	60044	
264	0	60004	
265	0	60046	
266	0	60000	
267	0	60025	
268	0	59952	
269	0	60004	
270	0	59973	
271	0	60039	
272	0	60004	
273	0	60084	
274	0	60039	
275	0	60090	
276	0	60081	
277	0	60140	
278	0	60104	
279	0	60160	
280	0	60129	
281	0	60172	
282	0	60132	
283	0	60151	
284	0	60088	
285	0	60128	
286	0	60061	
287	0	60080	
288	0	60064	
289	0	60128	
290	0	60069	
291	0	60112	
292	0	60039	
293	0	60098	
294	0	60048	
295	0	60096	
296	0	60040	
297	0	60074	
298	0	60032	
299	0	60058	
300	0	60004	
301	0	60016	
302	0	59968	
303	0	60008	
304	0	59952	
305	0	60000	
306	0	59944	
307	0	59984	
308	0	59943	
309	0	59992	
310	0	59952	
311	0	59989	
312	0	59944	
313	0	60012	
314	0	59984	
315	0	60025	
316	0	59968	
317	0	60032	
318	0	59976	
319	0	60025	
320	0	59968	
321	0	60018	
322	0	59984	
323	0	60010	
324	0	59976	
325	0	60032	
326	0	59975	
327	0	60004	
328	0	59952	
329	0	60008	
330	0	59954	
331	0	59996	
332	0	59944	
333	0	60004	
334	0	59911	
335	0	59978	
336	0	59928	
337	0	59982	
338	0	59911	
339	0	59960	
340	0	59876	
341	0	59911	
342	0	59884	
343	0	59911	
344	0	59844	
345	0	59908	
346	0	59848	
347	0	59894	
348	0	59832	
349	0	59864	
350	0	59804	
351	0	59832	
352	0	59760	
353	0	59780	
354	0	59740	
355	0	59768	
356	0	59700	
357	0	59744	
358	0	59654	
359	0	59700	
360	0	59672	
361	0	59740	
362	0	59668	
363	0	59720	
364	0	59714	
365	0	59768	
366	0	59744	
367	0	59820	
368	0	59812	
369	0	59896	
370	0	59882	
371	0	59911	
372	0	59896	
373	0	59952	
374	0	59889	
375	0	59970	
376	0	59892	
377	0	59928	
378	0	59911	
379	0	59936	
380	0	59876	
381	0	59949	
382	0	59802	
383	0	59762	
384	0	59696	
385	0	59688	
386	0	59608	
387	0	59622	
388	0	59536	
389	0	59568	
390	0	59488	
391	0	59520	
392	0	59442	
393	0	59428	
394	0	59202	
395	0	58960	
396	0	58562	
397	0	58345	
398	0	58160	
399	0	58204	
400	0	58072	
401	0	58086	
402	0	57938	
403	0	57920	
404	0	57714	
405	0	57671	
406	0	57414	
407	0	57313	
408	0	56953	
409	0	56736	
410	0	56180	
411	0	55520	
412	0	54114	
413	0	52860	
414	0	51776	
415	0	50936	
416	0	49832	
417	0	48848	
418	0	47538	
419	0	46087	
420	0	44466	
421	0	43447	
422	0	42774	
423	0	43119	
424	0	42556	
425	0	41968	
426	0	41542	
427	0	40874	
428	0	40260	
429	0	40493	
430	0	40082	
431	0	39637	
432	0	39705	
433	0	39360	
434	0	39496	
435	0	39259	
436	0	39347	
437	0	38823	
438	0	39091	
439	0	38272	
440	0	38619	
441	0	38573	
442	0	38459	
443	0	38213	
444	0	38123	
445	0	37762	
446	0	37949	
447	0	37804	
448	0	38324	
449	0	37812	
450	0	38364	
451	0	38584	
452	0	38966	
453	0	39418	
454	0	40018	
455	0	40544	
456	0	40809	
457	0	41400	
458	0	41744	
459	0	41566	
460	0	42092	
461	0	41664	
462	0	41844	
463	0	41664	
464	0	41716	
465	0	41607	
466	0	41799	
467	0	41834	
468	0	42062	
469	0	41824	
470	0	41926	
471	0	41914	
472	0	41614	
473	0	41668	
474	0	41686	
475	0	41370	
476	0	41414	
477	0	41842	
478	0	41808	
479	0	41932	
480	0	41728	
481	0	41872	
482	0	41572	
483	0	41479	
484	0	41328	
485	0	41682	
486	0	41524	
487	0	41674	
488	0	41888	
489	0	41492	
490	0	41908	
491	0	41880	
492	0	41735	
493	0	41547	
494	0	42024	
495	0	41672	
496	0	41720	
497	0	42025	
498	0	41792	
499	0	41888	
500	0	41863	
501	0	41542	
502	0	41634	
503	0	41581	
504	0	41912	
505	0	41826	
506	0	41654	
507	0	41642	
508	0	41324	
509	0	41652	
510	0	41600	
511	0	41360	
512	0	41725	
513	0	41200	
514	0	41536	
515	0	41330	
516	0	41343	
517	0	41316	
518	0	41744	
519	0	41284	
520	0	41644	
521	0	41063	
522	0	41583	
523	0	41296	
524	0	41329	
525	0	41139	
526	0	41475	
527	0	41522	
528	0	41588	
529	0	41528	
530	0	41474	
531	0	41492	
532	0	41325	
533	0	41650	
534	0	41592	
535	0	41426	
536	0	41210	
537	0	41544	
538	0	41406	
539	0	41500	
540	0	41244	
541	0	41498	
542	0	41318	
543	0	41330	
544	0	41543	
545	0	41632	
546	0	41337	
547	0	41479	
548	0	41496	
549	0	41704	
550	0	41454	
551	0	41621	
552	0	41386	
553	0	41686	
554	0	41669	
555	0	41436	
556	0	41522	
557	0	41432	
558	0	41179	
559	0	41552	
560	0	41474	
561	0	41234	
562	0	41592	
563	0	41744	
564	0	41177	
565	0	41669	
566	0	41524	
567	0	41362	
568	0	41601	
569	0	41618	
570	0	41628	
571	0	41572	
572	0	41244	
573	0	41040	
574	0	41388	
575	0	41000	
576	0	41308	
577	0	41170	
578	0	41583	
579	0	41364	
580	0	41560	
581	0	41416	
582	0	41658	
583	0	41652	
584	0	41588	
585	0	41464	
586	0	41659	
587	0	41042	
588	0	41031	
589	0	41640	
590	0	41594	
591	0	41257	
592	0	41516	
593	0	41603	
594	0	41064	
595	0	41280	
596	0	41440	
597	0	41512	
598	0	41414	
599	0	41317	
600	0	41000	
601	0	41422	
602	0	41378	
603	0	41206	
604	0	41322	
605	0	41360	
606	0	41158	
607	0	41213	
608	0	41248	
609	0	41100	
610	0	41208	
611	0	41216	
612	0	41076	
613	0	40967	
614	0	41051	
615	0	41188	
616	0	41048	
617	0	41188	
618	0	41264	
619	0	41048	
620	0	41208	
621	0	41152	
622	0	41346	
623	0	41254	
624	0	41344	
625	0	41444	
626	0	41351	
627	0	41245	
628	0	41343	
629	0	41462	
630	0	41435	
631	0	40936	
632	0	40932	
633	0	41460	
634	0	41462	
635	0	41273	
636	0	41564	
637	0	41031	
638	0	41377	
639	0	40931	
640	0	41316	
641	0	41560	
642	0	41094	
643	0	41274	
644	0	41543	
645	0	41408	
646	0	41160	
647	0	41536	
648	0	41448	
649	0	41072	
650	0	41308	
651	0	40980	
652	0	41312	
653	0	41472	
654	0	41144	
655	0	41518	
656	0	41300	
657	0	41316	
658	0	41097	
659	0	41080	
660	0	41095	
661	0	41240	
662	0	41187	
663	0	41190	
664	0	41080	
665	0	41080	
666	0	41051	
667	0	41284	
668	0	41000	
669	0	41064	
670	0	41255	
671	0	41013	
672	0	40879	
673	0	40696	
674	0	40606	
675	0	40750	
676	0	40642	
677	0	40700	
678	0	40332	
679	0	40898	
680	0	40411	
681	0	40752	
682	0	40266	
683	0	40725	
684	0	40420	
685	0	40724	
686	0	40714	
687	0	40796	
688	0	40613	
689	0	40224	
690	0	40861	
691	0	40754	
692	0	40536	
693	0	40417	
694	0	40356	
695	0	40611	
696	0	40800	
697	0	41004	
698	0	40682	
699	0	40368	
700	0	40690	
701	0	40784	
702	0	40746	
703	0	41112	
704	0	40868	
705	0	41312	
706	0	41400	
707	0	41221	
708	0	41408	
709	0	41762	
710	0	41710	
711	0	41836	
712	0	41786	
713	0	42248	
714	0	42202	
715	0	42503	
716	0	42584	
717	0	42644	
718	0	42722	
719	0	42559	
720	0	42429	
721	0	42834	
722	0	42819	
723	0	42994	
724	0	42624	
725	0	43024	
726	0	43136	
727	0	43056	
728	0	42740	
729	0	43115	
730	0	42976	
731	0	43112	
732	0	42758	
733	0	42732	
734	0	42688	
735	0	43143	
736	0	43028	
737	0	42756	
738	0	42735	
739	0	43126	
740	0	43116	
741	0	43120	
742	0	43099	
743	0	43286	
744	0	42953	
745	0	43264	
746	0	43180	
747	0	43128	
748	0	43280	
749	0	42898	
750	0	42971	
751	0	43433	
752	0	43132	
753	0	43236	
754	0	43480	
755	0	43130	
756	0	43138	
757	0	43312	
758	0	43570	
759	0	43680	
760	0	43337	
761	0	43326	
762	0	43668	
763	0	43604	
764	0	43674	
765	0	43497	
766	0	43527	
767	0	43847	
768	0	43280	
769	0	43564	
770	0	43650	
771	0	43380	
772	0	43328	
773	0	43632	
774	0	43686	
775	0	43589	
776	0	43515	
777	0	43668	
778	0	43348	
779	0	43399	
780	0	43250	
781	0	43128	
782	0	43615	
783	0	43556	
784	0	43138	
785	0	43552	
786	0	43066	
787	0	43456	
788	0	43337	
789	0	43432	
790	0	43104	
791	0	43198	
792	0	43228	
793	0	43360	
794	0	42944	
795	0	43380	
796	0	43344	
797	0	42970	
798	0	43348	
799	0	43280	
800	0	42836	
801	0	42916	
802	0	42922	
803	0	43328	
804	0	42988	
805	0	43048	
806	0	43145	
807	0	43379	
808	0	43136	
809	0	42890	
810	0	43330	
811	0	43052	
812	0	43263	
813	0	43334	
814	0	42920	
815	0	42882	
816	0	43015	
817	0	42916	
818	0	42899	
819	0	42935	
820	0	42818	
821	0	43312	
822	0	43258	
823	0	42832	
824	0	43083	
825	0	43312	
826	0	42932	
827	0	43295	
828	0	42866	
829	0	43196	
830	0	42984	
831	0	43010	
832	0	43196	
833	0	43274	
834	0	43164	
835	0	42940	
836	0	43176	
837	0	43032	
838	0	43229	
839	0	42816	
840	0	42868	
841	0	43208	
842	0	42832	
843	0	43080	
844	0	43178	
845	0	43285	
846	0	42960	
847	0	42896	
848	0	43138	
849	0	43097	
850	0	43254	
851	0	43312	
852	0	43228	
853	0	42880	
854	0	42810	
855	0	42977	
856	0	43229	
857	0	42964	
858	0	42918	
859	0	43309	
860	0	43212	
861	0	42906	
862	0	43279	
863	0	43103	
864	0	43315	
865	0	43300	
866	0	42866	
867	0	43303	
868	0	42864	
869	0	42984	
870	0	42772	
871	0	43359	
872	0	42958	
873	0	43368	
874	0	43096	
875	0	43220	
876	0	42792	
877	0	43321	
878	0	43015	
879	0	43186	
880	0	43214	
881	0	42824	
882	0	43002	
883	0	43098	
884	0	43255	
885	0	42922	
886	0	43163	
887	0	43000	
888	0	42842	
889	0	43232	
890	0	43218	
891	0	43335	
892	0	42770	
893	0	43304	
894	0	43008	
895	0	42816	
896	0	43078	
897	0	43159	
898	0	42802	
899	0	42844	
900	0	42900	
901	0	43064	
902	0	43230	
903	0	43120	
904	0	43104	
905	0	42920	
906	0	42774	
907	0	42732	
908	0	43237	
909	0	43228	
910	0	42790	
911	0	42974	
912	0	42733	
913	0	42848	
914	0	42756	
915	0	43160	
916	0	43212	
917	0	42648	
918	0	43164	
919	0	42888	
920	0	43160	
921	0	42744	
922	0	42941	
923	0	42768	
924	0	42744	
925	0	42804	
926	0	42834	
927	0	42733	
928	0	42700	
929	0	42936	
930	0	42752	
931	0	42839	
932	0	43015	
933	0	42680	
934	0	42994	
935	0	42734	
936	0	43042	
937	0	43117	
938	0	42648	
939	0	43207	
940	0	42706	
941	0	43156	
942	0	43040	
943	0	43014	
944	0	43015	
945	0	42740	
946	0	42746	
947	0	43244	
948	0	42954	
949	0	42944	
950	0	43069	
951	0	42991	
952	0	42660	
953	0	43072	
954	0	42900	
955	0	43100	
956	0	43012	
957	0	42804	
958	0	43128	
959	0	43240	
960	0	42735	
961	0	42822	
962	0	42902	
963	0	43124	
964	0	42887	
965	0	43142	
966	0	43104	
967	0	43002	
968	0	43180	
