11318195986,1.9829898,3.308445,-2.667955,3
11328195986,1.6580842,3.401123,-2.632801,3
12058195986,-2.4048345,-2.1907163,0.31478566,3
12068195986,-2.1169467,-2.3409185,0.4247742,3
12798195986,2.017877,0.30972564,0.18642128,3
12808195986,1.8445054,0.29614353,0.12916331,3
13538195986,0.9504822,0.41065946,-1.0213223,3
13548195986,0.96326536,0.6628608,-1.2634037,3
14278195986,-1.7065537,-0.84661895,1.2378373,3
14288195986,-1.6138756,-0.8767126,1.2016183,3
18736228119,-2.0916467,-1.7116137,0.90254533,3
18746228119,-1.9789951,-1.7824538,1.0165286,3
19476228119,0.6801714,0.38083205,-0.044208474,3
19486228119,0.76485986,0.23355924,0.035952676,3
20216228119,-0.40187103,-0.13209279,0.3174488,3
20226228119,-0.41598576,-0.0055926386,0.15632756,3
20956228119,0.34621096,1.0410297,-0.42077947,3
20966228119,0.49401638,0.8695221,-0.47803742,3
21696228119,-0.32117724,-0.13422333,0.07163903,3
21706228119,-0.32597092,-0.13608754,0.12676647,3
22436228119,0.8836369,-0.45167214,0.90520847,3
22446228119,0.8444884,-0.40506682,0.8042747,3
23916228119,-1.7616811,-0.4045342,1.0482203,3
23926228119,-1.9062908,-0.3834952,1.0234529,3
25416228119,-1.1539477,-1.4234596,0.8026768,3
25426228119,-1.0293118,-1.4357102,0.8359663,3
28396228119,-1.4391723,-0.08282431,0.15020229,3
28406228119,-1.3685985,-0.11797804,0.23089607,3
30616228119,1.3190637,0.23995082,-0.3336941,3
30626228119,1.2799152,0.28362668,-0.28549087,3
32096228119,-0.5749765,0.28815404,0.068176925,3
32106228119,-0.6463492,0.17923075,0.16085494,3
35636228119,-0.016511599,0.3339604,-0.30040458,3
35646228119,-0.04261058,0.27084348,-0.24980451,3
35716228119,0.09267801,-0.47643954,0.23542345,3
35726228119,0.086020105,-0.5430186,0.30599722,3
35816228119,-0.33449304,-0.9241169,0.8333031,3
35826228119,-0.2892193,-0.8375642,0.9347696,3
35996228119,-3.1569111,-1.4080133,1.1033477,3
36006228119,-3.1172302,-1.4658039,1.1867046,3
36176228119,-1.0530139,-1.9976372,1.7108147,3
36186228119,-0.9664612,-2.0026972,1.7230653,3
36796228119,4.225904,-0.7643272,0.36272255,3
36806228119,4.132427,-0.7621967,0.36112466,3
36896228119,1.4082797,0.07084008,-0.3320962,3
36906228119,1.0721886,0.2031992,-0.4063984,3
36976228119,-0.15153387,0.74941355,-0.36911413,3
36986228119,-0.31025827,0.7126619,-0.31718248,3
37076228119,-0.91319793,0.49481535,0.6740461,3
37086228119,-1.0088054,0.48336375,0.68869346,3
38056228119,2.0072246,0.10359697,-0.104928546,3
38066228119,1.7659421,0.094808534,-0.21731395,3
38136228119,0.80081254,0.43436158,-0.39574575,3
38146228119,0.71958613,0.47670585,-0.3768373,3
38236228119,-1.1377025,0.34168357,-0.31984565,3
38246228119,-1.2799152,0.22743396,-0.24208134,3
38336228119,-2.2205439,-0.8852348,0.27723506,3
38346228119,-2.3798008,-1.0863035,0.32969934,3
39316228119,1.197091,-0.11664646,0.3400857,3
39326228119,1.0780476,-0.15579493,0.35420042,3
39416228119,-0.42424157,-0.38029942,0.2657835,3
39426228119,-0.509729,-0.45673212,0.29640985,3
39596228119,-2.8378644,-1.8152106,0.58296597,3
39606228119,-2.8461204,-1.9270633,0.6711166,3
40136228119,1.5052186,2.7158918,-2.2383869,3
40146228119,1.7491642,2.763296,-2.2034996,3
40316228119,0.90254533,1.4436996,-1.0290455,3
40326228119,1.1305119,1.3164005,-0.82824314,3
40576228119,0.21598236,-0.3355583,0.56219333,3
40586228119,0.08468852,-0.35952675,0.5747102,3
40676228119,-0.8314389,-0.5185175,0.680704,3
40686228119,-0.892159,-0.45353633,0.6791061,3
40756228119,-2.3659523,-0.5190501,-0.08335695,3
40766228119,-2.582201,-0.6593987,-0.12170646,3
40856228119,-2.9105687,-2.0527647,0.6854977,3
40866228119,-2.727077,-2.1832595,0.77924097,3
41476228119,0.30120352,2.4748757,-1.679123,3
41486228119,0.47164583,2.2684808,-1.5584819,3
41576228119,3.3135052,0.8966864,-0.08868326,3
41586228119,3.2874062,0.8652611,-0.058056913,3
41936228119,-1.1733888,-0.49188587,0.78749675,3
41946228119,-1.3725933,-0.51026165,0.7041398,3
42016228119,-2.6948528,-1.4269217,0.14354439,3
42026228119,-2.8615665,-1.6383767,0.1536644,3
42116228119,0.16405073,-3.8674426,1.994974,3
42126228119,0.3472762,-3.8589206,2.0698087,3
42736228119,1.5001587,1.4689997,-1.0149307,3
42746228119,1.8953718,1.1677961,-0.77444726,3
42836228119,3.9563923,-0.39041942,0.37603834,3
42846228119,3.833088,-0.43089947,0.37071204,3
42916228119,2.3153522,-0.2743056,0.101999074,3
42926228119,2.1763353,-0.22743396,0.09267801,3
43996228119,0.9062737,1.3981596,-1.2700615,3
44006228119,0.9259811,1.0966897,-1.073254,3
44076228119,2.766492,-0.81013364,0.49401638,3
44086228119,3.0543795,-0.96299905,0.6780408,3
44176228119,2.3052323,-0.43010053,0.3752394,3
44186228119,2.0088224,-0.21518342,0.18562233,3
44276228119,-0.1587244,1.3885722,-0.5070659,3
44286228119,-0.35979307,1.4479607,-0.52144694,3
44796228119,-0.76938725,-1.7627463,1.2096078,3
44806228119,-0.7342335,-1.7182716,1.1851068,3
45256228119,1.795237,1.7984327,-1.4319818,3
45266228119,1.8346517,1.6037556,-1.325189,3
45336228119,3.8067226,0.2958772,-0.53982276,3
45346228119,4.101801,0.133957,-0.40879524,3
46056228119,-0.5904228,-2.1856563,1.0253171,3
46066228119,-0.5752428,-2.1672804,0.9901633,3
46156228119,0.0058589545,-1.9302592,0.74754936,3
46166228119,0.07403588,-1.8516959,0.7209177,3
46236228119,0.72464615,-0.9257148,0.3885552,3
46246228119,0.7552725,-0.7038735,0.27670243,3
46336228119,0.39441416,1.5675366,-1.1403656,3
46346228119,0.3355583,1.7385116,-1.3153353,3
46516228119,2.5065672,2.1342573,-2.3164175,3
46526228119,2.3947146,2.0205405,-2.2264028,3
46596228119,2.7105653,0.8029431,-1.2897689,3
46606228119,2.9526467,0.6239787,-1.1004182,3
46696228119,3.7561226,-0.21252026,0.060453758,3
46706228119,3.5928707,-0.19254655,0.0561927,3
47416228119,-0.6924219,-1.653823,0.68150294,3
47426228119,-0.55340487,-1.5986956,0.6679208,3
47496228119,0.029028457,-1.1528825,0.48842376,3
47506228119,0.08016115,-1.0700581,0.45140582,3
47596228119,0.5384912,-0.029294772,-0.06471482,3
47606228119,0.58962387,0.08868326,-0.15899073,3
47956228119,2.6309369,1.0905645,-1.0657971,3
47966228119,2.5324,1.0657971,-1.0199907,3
48036228119,2.1102889,0.63037026,-0.6087986,3
48046228119,1.9494339,0.58056915,-0.5499428,3
48136228119,0.53529537,0.2548645,-0.11824436,3
48146228119,0.49188587,0.20559604,-0.071106404,3
48756228119,0.34461305,-0.6215818,0.7030745,3
48766228119,0.34461305,-0.4013384,0.572047,3
48856228119,-0.07590009,1.4716629,-0.91452956,3
48866228119,-0.16724652,1.6335831,-1.0594054,3
49216228119,2.1409152,0.3470099,-0.13289174,3
49226228119,2.035454,0.3270362,-0.09614012,3
49396228119,0.27563718,0.4593953,0.09134643,3
49406228119,0.17656758,0.46525425,0.098004326,3
50016228119,0.29933932,-1.2346416,0.7142598,3
50026228119,0.3933489,-1.0788466,0.6306366,3
50116228119,0.79708415,0.60240704,-0.51691955,3
50126228119,0.7795073,0.7813715,-0.65913236,3
50196228119,1.1515509,1.9542277,-1.7797906,3
50206228119,1.3491575,2.0716732,-1.9406456,3
50676228119,0.7126619,-1.4586134,0.6511429,3
50686228119,0.629305,-1.4956313,0.7419567,3
50696228119,0.50173956,-1.4737934,0.81732416,3
50706228119,0.33449304,-1.4370418,0.8679242,3
50716228119,0.1307612,-1.4205302,0.89162636,3
50726228119,-0.092145376,-1.402687,0.89109373,3
50736228119,-0.32091093,-1.3667343,0.8793758,3
50746228119,-0.5390238,-1.336108,0.8652611,3
50756228119,-0.71958613,-1.3124058,0.86366314,3
50766228119,-0.8476842,-1.3054816,0.88124,3
50776228119,-0.922519,-1.3225259,0.92757905,3
50786228119,-0.93903065,-1.3219932,0.99921805,3
50796228119,-0.902279,-1.259409,1.0889666,3
50806228119,-0.8657937,-1.133974,1.1704593,3
50816228119,-0.86685896,-1.0319749,1.2181299,3
50826228119,-0.89801794,-1.0210559,1.2343752,3
50836228119,-0.9281117,-1.0596718,1.242631,3
50846228119,-0.9371664,-1.0279802,1.2599416,3
50856228119,-0.93423694,-0.9555422,1.2836437,3
50866228119,-0.94781905,-0.90680635,1.3225259,3
50876228119,-0.99495703,-0.8852348,1.380849,3
50886228119,-1.0791129,-0.8676579,1.4615428,3
50896228119,-1.1957593,-0.85487473,1.5550197,3
50906228119,-1.33957,-0.8516789,1.6591494,3
50916228119,-1.5169365,-0.8543421,1.763279,3
50926228119,-1.7235979,-0.86632633,1.8612833,3
50936228119,-1.9406456,-0.88896316,1.9523635,3
50946228119,-2.1640847,-0.9214538,2.032791,3
50956228119,-2.3811324,-0.95447695,2.1020331,3
50966228119,-2.5784726,-0.99042964,2.1595573,3
50976228119,-2.7513118,-1.0045444,2.2085595,3
50986228119,-2.8810077,-1.0013486,2.247708,3
50996228119,-2.952114,-1.0309097,2.273008,3
51006228119,-2.9744847,-1.0759171,2.2951124,3
51016228119,-2.954511,-1.1054782,2.318282,3
51026228119,-2.9012477,-1.1334413,2.340386,3
51036228119,-2.828277,-1.1696603,2.3531692,3
51046228119,-2.7534423,-1.1986889,2.3600934,3
51056228119,-2.7004454,-1.2072109,2.371545,3
51066228119,-2.670618,-1.2183962,2.3707461,3
51076228119,-2.658101,-1.2524847,2.361425,3
51086228119,-2.6346653,-1.3049489,2.3425164,3
51096228119,-2.5968485,-1.3422332,2.321744,3
51106228119,-2.5571673,-1.3856428,2.2857912,3
51116228119,-2.5017736,-1.4064153,2.236789,3
51126228119,-2.4375913,-1.4069481,2.1728733,3
51136228119,-2.359827,-1.4122744,2.0895162,3
51146228119,-2.2551649,-1.4037522,1.9939088,3
51156228119,-2.116414,-1.3864417,1.8967034,3
51166228119,-1.963016,-1.3608754,1.795237,3
51176228119,-1.7923075,-1.3227922,1.6913736,3
51186228119,-1.6101472,-1.2652678,1.5845809,3
51196228119,-1.4354439,-1.1952267,1.4650049,3
51206228119,-1.2567457,-1.1174624,1.34463,3
51216228119,-1.0772487,-1.026116,1.2279836,3
51226228119,-0.8988169,-0.91373056,1.1102719,3
51236228119,-0.7342335,-0.78989357,0.9882991,3
51246228119,-0.58456385,-0.6530071,0.8594021,3
51256228119,-0.46392268,-0.5115933,0.7187872,3
51266228119,-0.37310886,-0.36005938,0.566987,3
51276228119,-0.3009372,-0.21118867,0.40426785,3
51286228119,-0.23355924,-0.05672533,0.23622239,3
51296228119,-0.16271915,0.10839066,0.06551377,3
51306228119,-0.090281166,0.27696875,-0.108124346,3
51316228119,-0.012516857,0.44075316,-0.2796319,3
51326228119,0.051132694,0.5885586,-0.45566687,3
51336228119,0.11957593,0.7185209,-0.6314355,3
51346228119,0.19707392,0.85034734,-0.79894835,3
51356228119,0.29507825,0.9901633,-0.9571401,3
51366228119,0.40772998,1.1177287,-1.1020161,3
51376228119,0.53742594,1.2397015,-1.2412994,3
51386228119,0.6809703,1.3616743,-1.3744575,3
51396228119,0.8309063,1.4772555,-1.495365,3
51406228119,1.0016149,1.6109462,-1.6157398,3
51416228119,1.1906993,1.7113473,-1.7427727,3
51426228119,1.4122744,1.8263959,-1.8740665,3
51436228119,1.6317189,1.9704729,-2.021872,3
51446228119,1.882056,2.0703416,-2.1758027,3
51456228119,2.1595573,2.12973,-2.336125,3
51466228119,2.412824,2.17527,-2.4884577,3
51476228119,2.6730149,2.197907,-2.6362631,3
51486228119,2.9308088,2.197108,-2.7619643,3
51496228119,3.1747544,2.1915152,-2.8535771,3
51506228119,3.376622,2.176069,-2.911634,3
51516228119,3.516438,2.14491,-2.9316077,3
51526228119,3.5867455,2.0977721,-2.9244173,3
51536228119,3.5598476,2.0461068,-2.8961878,3
51546228119,3.445598,2.001632,-2.8557076,3
51556228119,3.2461271,1.9755329,-2.8136296,3
51566228119,2.984072,1.954494,-2.7758129,3
51576228119,2.6900592,1.9166771,-2.743056,3
51586228119,2.411226,1.8599517,-2.7079022,3
51596228119,2.1992385,1.7702032,-2.64878,3
51606228119,2.051433,1.6410398,-2.5667548,3
51616228119,1.9867182,1.4887071,-2.4663534,3
51626228119,2.0104203,1.3054816,-2.3289344,3
51636228119,2.0943098,1.0833739,-2.1611552,3
51646228119,2.2264028,0.86419576,-1.9662119,3
51656228119,2.3742082,0.6708503,-1.748099,3
51666228119,2.5052357,0.52650696,-1.5246598,3
51676228119,2.616556,0.38402784,-1.3060142,3
51686228119,2.7161582,0.28149614,-1.0916297,3
51696228119,2.788596,0.18322548,-0.9020127,3
51706228119,2.8506477,0.09267801,-0.7254451,3
51716228119,2.8956552,0.024234766,-0.56938386,3
51726228119,2.8908615,-0.011185277,-0.45327002,3
51736228119,2.8487835,-0.02609898,-0.37603834,3
51746228119,2.7662256,-0.05885586,-0.32091093,3
51756228119,2.6599653,-0.08016115,-0.2926814,3
51766228119,2.520682,-0.076965354,-0.2796319,3
51776228119,2.3417175,-0.05672533,-0.2876214,3
51786228119,2.1315942,-0.018642128,-0.30945933,3
51796228119,1.8887138,0.03089267,-0.33955306,3
51806228119,1.6303873,0.08681905,-0.37124467,3
51816228119,1.3821807,0.1488707,-0.39388153,3
51826228119,1.1688614,0.21331921,-0.39894155,3
51836228119,0.979777,0.26871297,-0.39121836,3
51846228119,0.81945467,0.31957933,-0.36671728,3
51856228119,0.690824,0.3653857,-0.33422673,3
51866228119,0.5992113,0.40533313,-0.28842035,3
51876228119,0.5344964,0.44501424,-0.2298308,3
51886228119,0.49827746,0.4908206,-0.1603223,3
51896228119,0.47137952,0.536627,-0.08868326,3
51906228119,0.43649212,0.5680523,-0.022370555,3
51916228119,0.39468047,0.5882923,0.036485307,3
51926228119,0.33635727,0.61838603,0.092145376,3
51936228119,0.25752768,0.6511429,0.14114754,3
51946228119,0.15765914,0.6649913,0.18056233,3
51956228119,0.035153728,0.66392606,0.21438447,3
51966228119,-0.09827065,0.6825682,0.24900557,3
51976228119,-0.24554345,0.7137272,0.28016454,3
51986228119,-0.41039312,0.72651035,0.30519825,3
51996228119,-0.58456385,0.71159667,0.3289004,3
52006228119,-0.7552725,0.6878945,0.36139098,3
52016228119,-0.89508843,0.6508766,0.40719733,3
52026228119,-1.0048107,0.60054284,0.47351006,3
52036228119,-1.0721886,0.540888,0.5659217,3
52046228119,-1.0958908,0.4956143,0.67963874,3
52056228119,-1.109473,0.48869008,0.7954862,3
52066228119,-1.1819109,0.46339005,0.88177264,3
52076228119,-1.3076121,0.4314321,0.92997587,3
52086228119,-1.506284,0.35446674,0.94568855,3
52096228119,-1.7342505,0.28575718,0.9400959,3
52106228119,-1.965413,0.20053603,0.92491585,3
52116228119,-2.1856563,0.07643273,0.922519,3
52126228119,-2.3829966,-0.06924219,0.93450326,3
52136228119,-2.514823,-0.2394182,0.97711384,3
52146228119,-2.5952506,-0.42344263,1.0471549,3
52156228119,-2.6429212,-0.59841233,1.1374362,3
52166228119,-2.6762106,-0.7688546,1.2359731,3
52176228119,-2.7148266,-0.93184006,1.3297163,3
52186228119,-2.7614317,-1.0761834,1.4165354,3
52196228119,-2.8064392,-1.2037488,1.499626,3
52206228119,-2.837598,-1.3214606,1.576325,3
52216228119,-2.855974,-1.4290522,1.6490294,3
52226228119,-2.8951225,-1.5326493,1.6972326,3
52236228119,-2.9236183,-1.6271914,1.7358484,3
52246228119,-2.9209552,-1.71694,1.7720674,3
52256228119,-2.9188247,-1.8032264,1.7933728,3
52266228119,-2.936135,-1.9188076,1.7710022,3
52276228119,-2.9230857,-1.9646139,1.7819211,3
52286228119,-2.9025793,-1.9760655,1.7837853,3
52296228119,-2.866893,-2.0146813,1.7699369,3
52306228119,-2.8069718,-2.0048277,1.7496969,3
52316228119,-2.7049727,-1.9712719,1.7190706,3
52326228119,-2.5683527,-1.9454392,1.6988305,3
52336228119,-2.4205472,-1.9145465,1.6796558,3
52346228119,-2.284726,-1.8948392,1.6548884,3
52356228119,-2.1840584,-1.8841865,1.6154735,3
52366228119,-2.0948424,-1.8722023,1.5656724,3
52376228119,-2.0120182,-1.8522285,1.5052186,3
52386228119,-1.9270633,-1.8290591,1.4290522,3
52396228119,-1.8322549,-1.7976338,1.3464943,3
52406228119,-1.7166736,-1.7648768,1.2562131,3
52416228119,-1.5867114,-1.7259947,1.1534151,3
52426228119,-1.4564828,-1.6887105,1.0516824,3
52436228119,-1.3235911,-1.6450347,0.9550096,3
52446228119,-1.1800467,-1.5968314,0.87058735,3
52456228119,-1.0141318,-1.5419703,0.78962725,3
52466228119,-0.82611257,-1.4791197,0.7166567,3
52476228119,-0.633566,-1.4002901,0.6463492,3
52486228119,-0.45486793,-1.3174658,0.5768407,3
52496228119,-0.3057309,-1.2394352,0.5067996,3
52506228119,-0.18455707,-1.150752,0.43356264,3
52516228119,-0.07163903,-1.0546118,0.35579833,3
52526228119,0.043942157,-0.95474327,0.2790993,3
52536228119,0.16831179,-0.8404937,0.20213392,3
52546228119,0.29854035,-0.71346086,0.120907515,3
52556228119,0.42424157,-0.5699165,0.02956109,3
52566228119,0.5403554,-0.4247742,-0.06791061,3
52576228119,0.6314355,-0.30120352,-0.17603496,3
52586228119,0.70866716,-0.15925704,-0.28895298,3
52596228119,0.7821704,-0.004261058,-0.4016047,3
52606228119,0.8383631,0.13475595,-0.520648,3
52616228119,0.88976216,0.2860235,-0.6383597,3
52626228119,0.9270464,0.44448158,-0.7499462,3
52636228119,0.9488843,0.60560286,-0.8567389,3
52646228119,0.96566224,0.778442,-0.9635317,3
52656228119,0.97897804,0.9347696,-1.0791129,3
52666228119,1.0125339,1.0799118,-1.2042814,3
52676228119,1.0905645,1.2088089,-1.3390374,3
52686228119,1.2186625,1.3273195,-1.4828482,3
52696228119,1.4042848,1.4325144,-1.6247946,3
52706228119,1.6104136,1.5382419,-1.7622137,3
52716228119,1.8282601,1.6239957,-1.8897791,3
52726228119,2.069276,1.7217337,-2.000833,3
52736228119,2.2338595,1.8034927,-2.1030984,3
52746228119,2.368882,1.8828549,-2.173406,3
52756228119,2.457565,1.9624834,-2.2088258,3
52766228119,2.4903219,2.0250678,-2.2205439,3
52776228119,2.4554346,2.0799289,-2.2090921,3
52786228119,2.356365,2.1422467,-2.18033,3
52796228119,2.2090921,2.208027,-2.1531658,3
52806228119,1.9995013,2.2580943,-2.1358552,3
52816228119,1.7664748,2.2895195,-2.130529,3
52826228119,1.5393071,2.2961776,-2.1342573,3
52836228119,1.3156016,2.2588933,-2.139051,3
52846228119,1.1622036,2.2058964,-2.1361215,3
52856228119,1.0868361,2.1241374,-2.1110878,3
52866228119,1.0799118,2.0120182,-2.0716732,3
52876228119,1.1539477,1.8687402,-1.9912456,3
52886228119,1.2855079,1.7033578,-1.8714033,3
52896228119,1.4341123,1.5592809,-1.7267936,3
52906228119,1.5893745,1.4378407,-1.5640745,3
52916228119,1.7401094,1.3225259,-1.3944311,3
52926228119,1.886317,1.2197278,-1.22319,3
52936228119,2.0229373,1.1464908,-1.0562097,3
52946228119,2.1521006,1.078314,-0.8966864,3
52956228119,2.271144,0.995756,-0.74302197,3
52966228119,2.3710124,0.9105348,-0.60906494,3
52976228119,2.4351945,0.8293084,-0.49614692,3
52986228119,2.4429178,0.7534083,-0.40613207,3
52996228119,2.3760724,0.7028082,-0.34754252,3
53006228119,2.2295985,0.66552395,-0.31372038,3
53016228119,2.0114856,0.644485,-0.29800773,3
53026228119,1.7622137,0.6127934,-0.2910835,3
53036228119,1.5209314,0.5605954,-0.27403927,3
53046228119,1.2993563,0.53263223,-0.2412824,3
53056228119,1.1435614,0.51931643,-0.19121496,3
53066228119,1.0237192,0.48522797,-0.12809806,3
53076228119,0.9374327,0.44767737,-0.051931642,3
53086228119,0.88470215,0.43010053,0.03009372,3
53096228119,0.8359663,0.41412157,0.10865697,3
53106228119,0.78110516,0.40107206,0.17923075,3
53116228119,0.71772194,0.4002731,0.24341293,3
53126228119,0.63702816,0.41065946,0.29534456,3
53136228119,0.5448828,0.41625208,0.3358246,3
53146228119,0.4394216,0.41438788,0.3640541,3
53156228119,0.33156356,0.42077947,0.38402784,3
53166228119,0.20772657,0.42397526,0.39254996,3
53176228119,0.07483483,0.4263721,0.39814258,3
53186228119,-0.07057377,0.4396879,0.39574575,3
53196228119,-0.22876555,0.46392268,0.3898868,3
53206228119,-0.386691,0.48070058,0.376571,3
53216228119,-0.5451491,0.46552056,0.36112466,3
53226228119,-0.6783071,0.44022053,0.34780884,3
53236228119,-0.78110516,0.38429415,0.34567833,3
53246228119,-0.8540758,0.27723506,0.3587278,3
53256228119,-0.8831042,0.15632756,0.3933489,3
53266228119,-0.87112004,0.029028457,0.45912898,3
53276228119,-0.8157263,-0.087618,0.56432384,3
53286228119,-0.7307714,-0.13022858,0.68869346,3
53296228119,-0.6878945,-0.04234426,0.79681784,3
53306228119,-0.7139935,0.072970614,0.83916205,3
53316228119,-0.8426242,0.025033714,0.79868203,3
